tipo_cruzamento,cidade,radar_leman_id,radar_leman_area_m2,radar_leman_link,concorrencia_agencia,concorrencia_url,concorrencia_area_m2,diferenca_area_pct,divisoes_compativeis,radar_leman_endereco,radar_leman_surface_m2,radar_leman_surface_terrain_m2,radar_leman_nb_pieces,concorrencia_superficie_m2,concorrencia_superficie_terreno_m2,concorrencia_num_divisoes,diferenca_habitavel_pct,diferenca_terreno_pct,bate_por,diferenca_relevante_pct
casa,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.400768,6.504158",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-corzent-villa-de-227-m2-avec-t2-independant/,,,,"112 Avenue de Saint-Disdille, 74200 Thonon-les-Bains",228.0,383.0,6.0,227.0,,,0.44,,habitavel,0.44
casa,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.362195,6.455008",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/14797209411/,,,True,"57 Allée des Bosnis, 74200 Thonon-les-Bains",158.0,1261.0,6.0,158.97,,6.0,0.61,,habitavel,0.61
casa,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.402873,6.611493",Leman Property Évian,https://www.leman-property.com/vente/maison/evian-les-bains/cottage-entierement-renove-dans-un-quartier-devian-tres-prise/,,,,"33 Avenue De Grande - Rive - Rd 1005, 74500 Évian-les-Bains",160.0,535.0,8.0,161.0,,,0.62,,habitavel,0.62
casa,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.388089,6.586838",CENTURY 21 Chablais Léman Évian,https://www.century21-chablais-leman-evian.com/trouver_logement/detail/15835585450/,,,True,"17 Boulevard Du Clou, 74500 Évian-les-Bains",148.0,872.0,5.0,147.0,,5.0,0.68,,habitavel,0.68
casa,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.366895,6.502077",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52577830,,,True,"35 Chemin du Pré des Moines, 74200 Thonon-les-Bains",89.0,1155.0,5.0,88.0,,5.0,1.12,,habitavel,1.12
casa,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.387694,6.591599",CENTURY 21 Chablais Léman Évian,https://www.century21-chablais-leman-evian.com/trouver_logement/detail/15868618418/,,,True,"31 Route De Saint Thomas, 74500 Évian-les-Bains",85.0,1319.0,4.0,86.0,,4.0,1.16,,habitavel,1.16
casa,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.396164,6.50306",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-4-pieces-52407645,,,True,"88 Avenue de Saint-Disdille, 74200 Thonon-les-Bains",86.0,2132.0,4.0,85.0,,4.0,1.16,,habitavel,1.16
casa,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.388355,6.590182",TiT Immobilier,https://tit-immobilier.com/fr/propri%C3%A9t%C3%A9/86679400,,,,"27 Route De Saint Thomas, 74500 Évian-les-Bains",237.0,1488.0,8.0,240.2,,,1.33,,habitavel,1.33
casa,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.372569,6.487426",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-4-pieces-52556087,,,True,"13 Chemin de la Liberté, 74200 Thonon-les-Bains",68.0,550.0,4.0,67.0,132.0,4.0,1.47,76.0,habitavel,1.47
casa,Thonon-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.353895,6.44647",Christelle Vannier Immobilier,https://cvannier-immobilier.com/fr/propriete/vente+maison+thonon-les-bains+exclusivite-nouveaute+87067200,,,True,"11 Route de la Visitation, 74200 Thonon-les-Bains",123.0,4116.0,7.0,125.0,,7.0,1.6,,habitavel,1.6
casa,Évian-les-Bains,,,"https://www.google.com/maps/search/?api=1&query=46.400835,6.609766",CENTURY 21 Chablais Léman Évian,https://www.century21-chablais-leman-evian.com/trouver_logement/detail/13510063441/,,,True,"50 Avenue Des Grottes, 74500 Évian-les-Bains",173.0,1008.0,6.0,170.0,,6.0,1.73,,habitavel,1.73
terreno_livre,Thonon-les-Bains,74281000BN0813,700.0,"https://www.google.com/maps?q=46.367995,6.463827",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/10236871000/,700.0,0.0,,,,,,,,,,,,0.0
terreno_livre,Thonon-les-Bains,74281000BN0813,700.0,"https://www.google.com/maps?q=46.367995,6.463827",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/10236895467/,700.0,0.0,,,,,,,,,,,,0.0
terreno_livre,Thonon-les-Bains,74281000BN0813,700.0,"https://www.google.com/maps?q=46.367995,6.463827",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/10236910189/,700.0,0.0,,,,,,,,,,,,0.0
terreno_livre,Thonon-les-Bains,74281000BN0813,700.0,"https://www.google.com/maps?q=46.367995,6.463827",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/10236922377/,700.0,0.0,,,,,,,,,,,,0.0
terreno_livre,Thonon-les-Bains,74281000BN0813,700.0,"https://www.google.com/maps?q=46.367995,6.463827",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/10236926397/,700.0,0.0,,,,,,,,,,,,0.0
terreno_livre,Thonon-les-Bains,74281000BN0029,1000.0,"https://www.google.com/maps?q=46.366894,6.467811",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/12561492259/,1000.0,0.0,,,,,,,,,,,,0.0
terreno_livre,Thonon-les-Bains,74281000BD0282,953.0,"https://www.google.com/maps?q=46.360140,6.458401",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/13161135686/,953.0,0.0,,,,,,,,,,,,0.0
terreno_livre,Thonon-les-Bains,74281000BI0307,972.0,"https://www.google.com/maps?q=46.356826,6.455610",CENTURY 21 Chablais-Léman Thonon,https://www.century21-chablais-leman-thonon.com/trouver_logement/detail/12405372287/,971.0,0.1,,,,,,,,,,,,0.1
terreno_livre,Évian-les-Bains,74119000AE0471,560.0,"https://www.google.com/maps?q=46.395822,6.582279",CENTURY 21 Chablais Léman Évian,https://www.century21-chablais-leman-evian.com/trouver_logement/detail/15274237317/,561.0,0.18,,,,,,,,,,,,0.18
terreno_livre,Évian-les-Bains,74119000AE0471,560.0,"https://www.google.com/maps?q=46.395822,6.582279",CENTURY 21 Chablais Léman Évian,https://www.century21-chablais-leman-evian.com/trouver_logement/detail/15274306251/,561.0,0.18,,,,,,,,,,,,0.18
terreno_livre,Évian-les-Bains,74119000AL0419,1297.0,"https://www.google.com/maps?q=46.400059,6.603309",CENTURY 21 Chablais Léman Évian,https://www.century21-chablais-leman-evian.com/trouver_logement/detail/15274098956/,1300.0,0.23,,,,,,,,,,,,0.23
terreno_livre,Évian-les-Bains,74119000AV0025,1466.0,"https://www.google.com/maps?q=46.387469,6.572637",CENTURY 21 Chablais Léman Évian,https://www.century21-chablais-leman-evian.com/trouver_logement/detail/15219684997/,1458.0,0.55,,,,,,,,,,,,0.55
